x1,x2,y
-0.122136847,-0.614458896,20.71890482
-0.254162771,0.084128463,11.69803476
-0.652574532,-0.480257789,36.32588562
0.962685321,0.215610706,9.102871357
0.979585852,0.084682651,2.43135429
-0.426463139,0.925667977,21.06111549
-0.003700951,0.601066343,18.41460487
0.206247792,0.10424332,9.408266285
-0.452045451,-0.136065529,23.20960074
0.424532028,-0.042032757,19.42539268
0.520099598,-0.381397383,37.68583618
0.194971615,0.099701224,8.557707084
0.425780737,-0.539405094,39.09953533
-0.318451969,-0.316747642,28.44333888
-0.738257218,0.710875146,24.2211207
0.321866022,0.346393374,30.28019788
0.27872358,-0.40864755,30.43709617
0.279701014,0.745297752,22.7844661
0.979706433,-0.382200063,18.57069778
0.493736088,-0.814995247,26.92904374
0.937759022,0.025034322,1.758461688
0.405865623,0.560484285,38.06664415
0.562209391,0.889885328,22.65320507
-0.921919035,-0.942671857,3.559796658
-0.524926601,-0.156342765,24.62673973
-0.32295334,-0.547424701,34.3882463
0.230684449,0.425648266,27.95222005
0.594030875,-0.927907305,20.52725805
0.218954248,0.495169583,28.35021358
0.217641427,0.918349672,10.15892124
0.665544492,-0.22510269,23.99658634
-0.992077813,0.30734034,14.61642497
0.5795658,-0.126583506,22.12773141
-0.828382793,0.642474481,22.62442312
0.344830935,0.249785646,25.77987777
0.947475365,-0.60341425,19.76369051
0.462301183,0.039589774,20.24385566
0.475254041,-0.215631443,28.00903503
-0.769333836,-0.098556162,11.24663303
0.255970378,0.936154293,12.11083929
-0.579649665,0.846263281,24.13950031
-0.58716951,-0.554196971,38.61491454
0.570480831,0.643672164,35.96990743
0.253952236,0.128425652,13.41204173
0.394893722,0.021964116,18.14895439
0.318608231,-0.560986656,33.86948858
-0.314543469,-0.549015127,33.87499763
-0.527412278,-0.200167422,27.09010644
0.23758129,0.930789058,11.07404566
0.461805013,-0.603327133,38.25621479
-0.89354527,-0.674851992,17.95683835
-0.294387495,0.315891696,26.96222058
0.342870585,-0.394128112,33.6504271
0.052637833,0.384501788,18.1729401
0.837499647,0.475937455,25.58888173
0.775674268,0.45779342,28.85549358
0.575545523,0.581955177,38.26760123
0.729135621,-0.313382625,25.81505402
-0.927624803,0.524828711,22.03077141
-0.727677208,-0.547557845,31.78418278
0.77512199,0.505773239,29.27812759
0.800805453,-0.239110632,16.87653645
0.708998574,0.613313285,30.99739968
-0.839770978,0.411820503,24.03271524
-0.502424375,0.934957672,21.94892623
0.034848559,0.172128427,5.569685388
0.990209234,0.507065083,21.2466939
-0.602332988,-0.947399521,19.80470696
0.762415785,-0.124951382,12.74434735
-0.413966358,-0.023003188,18.85034391
-0.921863664,0.043049909,2.396409706
-0.680702801,-0.420096147,33.62360849
-0.198030846,0.885519406,10.09310758
-0.285695874,-0.243436921,21.95271159
0.378545682,-0.328193446,32.19559808
0.823096305,-0.684923181,20.68950834
0.019693192,0.014237666,0.11703276
-0.430859447,0.35310324,35.41592187
-0.137929979,0.498723381,23.79351462
-0.807578074,0.756303333,17.28889364
0.602061531,-0.221286814,26.63047164
-0.962148303,0.480540508,21.36347794
0.713335623,0.12175851,15.59343451
-0.085191166,0.345130861,17.15270536
0.697111806,-0.820987798,20.10835747
0.920608696,0.26458221,13.05104244
-0.655079784,-0.170653377,21.29341771
-0.610293078,-0.531131177,38.15724598
-0.719363671,-0.933463601,14.16312934
0.45702735,-0.37346257,36.98847633
-0.443638097,0.824995194,25.71727333
-0.497928856,-0.935290118,21.93708355
-0.018932775,0.620414512,17.72777726
0.691678245,0.000520477,14.06147288
-0.385634222,-0.66402341,33.26017872
-0.748191094,0.192397053,17.16966252
-0.874030219,0.059146328,4.422200162
0.936681207,0.65059968,17.92899404
0.443249639,-0.281491241,31.61246049
-0.843995269,-0.556611835,24.82765572
-0.80032988,0.038369507,7.821323915
0.972562688,0.541502762,21.0492523
-0.337516103,-0.723989876,27.49092607
-0.26469637,0.642496818,27.65753739
-0.169110888,-0.927580649,7.040084628
-0.135583401,-0.63648238,20.38088154
-0.099306555,-0.556037726,21.58985798
0.775423157,0.648399225,25.39002768
-0.139585472,-0.925524598,5.556812145
0.374706023,0.932038641,18.96502985
0.849614494,0.677684304,19.71185102
0.999735223,0.727167299,12.95796156
-0.33559205,0.016119016,15.28652306
-0.695707757,-0.791287711,21.89046675
-0.033859757,-0.406568642,18.71770139
0.892625239,0.025086672,3.112157428
0.137906885,-0.775117175,12.57318978
-0.800304031,0.853678676,12.19766124
-0.519960595,-0.468436887,40.21524488
-0.020455357,0.727797984,12.00306156
0.812681564,-0.834028496,12.48090469
-0.904356997,-0.770884692,11.85563406
-0.21103001,-0.106933167,9.805282713
0.132635802,-0.983022449,4.316955558
0.137389787,-0.957464673,4.790881665
0.988446445,-0.695262931,14.85858499
-0.955651032,0.687776759,15.58279993
0.477372795,-0.2028661,27.24973706
-0.407312608,0.506081519,38.76632596
0.00536277,-0.732805026,11.62099978
0.032171918,-0.34212406,15.7921666
-0.721808168,0.281264252,24.31399456
0.317298578,-0.641864436,30.89981624
-0.381405924,-0.104733392,19.59450518
0.785773044,0.659872598,24.18908757
-0.476269907,-0.963296335,21.3085658
0.739821405,-0.049569489,11.67000777
-0.738879217,-0.191991869,17.71637824
-0.039412399,-0.64973714,16.61997065
-0.799574068,0.632711889,24.69520858
0.416812234,0.234221029,27.90361685
-0.494967787,0.520703301,40.42663858
-0.924694866,-0.874047952,5.689032326
-0.972035388,0.095430969,2.852372569
-0.097691859,0.915888348,4.038136556
0.033104868,-0.307239304,13.83046252
0.357628763,0.182881974,22.32682472
0.066627869,0.456785421,20.71027592
0.804254123,0.889381118,10.41428785
0.918311879,0.334282454,17.29512142
-0.802293887,-0.283403978,19.58053253
-0.213837955,-0.940972914,9.358433547
0.109081946,0.803387177,9.62369605
-0.073344903,0.40724493,19.56369753
-0.282234357,-0.450705399,31.81848551
0.085405237,-0.538860324,21.40662452
0.381544496,-0.233624604,26.52884745
-0.155747874,0.668782019,19.7740767
-0.002868757,0.652989833,16.15287343
0.189431173,-0.715304501,18.99584901
0.416883065,-0.937820748,20.47385479
-0.290626263,-0.354111336,28.81970683
0.961751098,0.378604037,18.58506372
-0.352123233,-0.757276098,26.2257009
-0.000408378,-0.771225623,9.265126723
-0.403018951,-0.195416141,25.03804785
0.189832003,-0.026988697,6.489140947
-0.957034079,0.984899037,2.293111628
-0.798114525,-0.584047113,26.63855471
0.371914804,-0.773342426,26.20765991
0.638405925,0.735499166,28.3094679
-0.999788839,0.117981401,3.637585814
-0.757081706,0.153589965,14.45806517
0.559933412,0.253639904,29.90584483
0.218269446,-0.573289879,27.35412588
0.568973848,0.879058522,22.92294479
-0.926765355,0.105042802,4.010153531
0.655969353,-0.421214163,34.97763615
0.585601549,-0.302666078,32.27169961
0.191198843,0.900475298,9.128619502
0.615470296,0.563592782,37.39027915
-0.377500141,-0.224677685,25.78991181
-0.252774143,-0.363598612,26.91720898
-0.935942342,0.403970695,20.0725617
-0.849937365,-0.578024782,24.00401721
-0.105756602,-0.522342074,22.3133314
-0.102233406,-0.451470381,21.74609237
0.269763711,-0.547194715,31.17434882
-0.601390463,-0.513763598,38.6267633
-0.915445978,-0.317321784,16.42201927
-0.136882212,-0.730967587,15.22209603
0.00447709,-0.343014282,15.63884231
-0.047114397,0.246878418,10.30202037
0.045038481,0.135543875,3.830691778
0.921721728,0.462087176,21.96603794
0.490938304,-0.171193773,25.50245067
0.559502148,0.946969228,21.06902947
0.183127836,0.58476923,24.91112453
-0.906274615,0.353238761,18.67181301
-0.767211212,0.139949508,13.1522091
-0.81716982,0.859199405,10.97436281
0.962651806,0.001281131,1.201102675
0.881464998,-0.542561152,23.36352461
0.59454303,0.457657143,38.49801665
-0.37313734,0.222878547,25.48088044
-0.061681275,-0.886184664,3.980641869
0.085796026,-0.898712026,4.190853066
-0.05309372,0.969819268,1.673925827
-0.169620367,0.668436217,20.5405571
0.985824965,0.464560944,20.98041647
-0.193374256,-0.755642922,16.77059848
-0.753269112,0.406024474,28.83369551
-0.785635018,-0.968696226,9.528048247
-0.693605339,0.310390292,27.75116225
-0.161155505,0.71863446,17.20360241
0.405143904,0.124645874,21.36877905
-0.929094924,-0.66152774,17.55389971
0.69398218,-0.649639287,30.24729592
0.456330676,-0.392433618,37.78986447
0.972220473,0.36641653,17.91103341
0.304345704,-0.291936061,26.13105997
0.099883324,-0.147127592,5.914248721
0.491001426,0.90005267,22.94308307
-0.007448503,0.855453546,4.591242838
0.205033133,-0.211701808,14.91575414
-0.239487472,-0.615656307,27.25012201
0.394424393,-0.58105863,37.10336057
0.740136521,-0.01011943,11.18745519
-0.782566981,0.96872118,9.711338556
0.322960526,-0.695943527,28.34554041
-0.810848062,-0.840149574,12.26638881
0.744333702,0.122548365,13.74585171
-0.269705835,-0.656088515,27.30232232
0.628390096,-0.150975023,21.50834458
0.809882573,-0.044984174,7.380334633
0.08981249,0.548569728,21.39735981
0.100805534,-0.522414826,22.12375145
0.396715769,0.766324993,27.68786963
0.487633518,0.535781762,40.24301141
-0.412165435,-0.479432897,38.83175359
0.503962504,0.706503418,33.44910226
-0.035892002,-0.855851205,4.815738852
-0.00330843,0.421963419,19.00205474
-0.167100822,0.001942518,5.052313983
-0.223545151,-0.490926475,28.62017111
0.311060452,-0.44588156,33.46610945
-0.068143613,0.128413154,4.006005558
0.673677718,-0.550222525,34.87659537
-0.675205391,-0.507589469,35.23058447
-0.644721027,-0.02672546,16.69994708
0.852026721,0.964176019,5.92744632
0.072361692,-0.533870447,21.08056212
0.366458885,-0.159573339,21.46047078
0.496934647,0.206720891,27.60190634
0.971473309,0.007162575,1.114139275
-0.157808296,-0.899342995,7.293856847
-0.76762195,0.710630444,22.4377922
0.848919373,-0.052404066,5.437818939
0.930053286,0.595077183,20.43749931
0.297108824,-0.575271166,32.23843051
0.44405098,-0.795293064,27.41052544
-0.467782726,0.997123827,21.01052447
0.222838787,-0.596514731,26.92410605
0.119152249,0.567201583,22.13160197
-0.748635938,0.992717898,11.64211577
-0.082448323,-0.856549897,5.846825716
0.127956852,-0.35730925,19.44862574
0.850186715,0.890877015,7.888999521
-0.095144214,-0.445558988,21.36251293
-0.790918235,0.65833537,23.96250117
0.141768111,0.260562403,14.46291016
0.225541099,0.482500352,28.69253135
0.955092048,0.119318291,4.002948309
-0.397149345,-0.247672148,28.05640957
0.107819842,-0.026246924,2.356266433
-0.772937207,0.801157477,16.64382728
-0.013843614,0.614377886,17.94236039
0.770297808,-0.830213172,15.18144858
-0.703810436,-0.1010687,15.31665225
-0.140242919,-0.744022675,14.58624387
-0.875130414,-0.093583345,5.377242434
-0.412058168,0.046936878,19.11558465
0.165063339,0.829538125,10.83630552
-0.385995932,-0.016368137,17.74444465
0.978471724,-0.347640166,16.92686152
-0.68176695,-0.228330497,23.31668674
0.192646554,-0.793974931,14.41337172
0.664499676,-0.246170567,25.37902009
0.859894032,0.047382905,4.812463691
-0.067425967,0.839149716,6.279688942
-0.880169595,-0.105482557,5.605917885
-0.790372185,-0.133071446,11.42932842
0.946648657,-0.961616922,2.666862514
0.314268567,-0.239961895,23.45531138
0.597160092,0.582431355,37.57803669
-0.639489461,0.75256791,27.21288934
0.518529502,-0.870008914,24.11221246
0.46077576,-0.5377846,39.91887405
-0.789496132,-0.628622792,25.47054209
0.060501038,0.071906615,1.726085366
0.002009916,-0.678483812,14.80493838
0.301013954,-0.396759641,31.36755463
0.080824093,-0.627022033,18.64234755
-0.094760747,-0.665051088,17.25967746
0.469529942,0.008424049,20.05182935
-0.279087157,0.66093535,27.64072287
-0.140970347,0.664512463,19.25106216
-0.350194556,-0.520809803,36.19625838
0.059297358,0.560725349,20.28489388
-0.701703069,-0.061328815,14.21766799
-0.498181476,0.014800264,20.29095821
-0.440354167,0.252500042,29.72067754
-0.650623765,-0.146115183,20.21720598
0.844324578,0.547631001,24.98260673
0.376117349,0.111733842,19.63924908
0.492236152,-0.459120728,40.11313703
0.255922152,0.458821605,30.31518042
0.241623141,-0.615089785,27.40800542
0.347775031,-0.211750468,23.54974705
0.155814228,0.452979563,24.21776789
0.570839663,0.435636592,38.73467679
0.319493225,-0.762735,24.11349079
0.977282467,-0.497541464,21.30313394
-0.258302661,-0.174323624,16.04081413
-0.337620483,-0.899940619,18.06734315
-0.471238999,0.859613527,24.44265278
0.206880258,-0.932198666,9.129298898
-0.711706038,-0.444690929,32.48941949
0.587921211,-0.007947778,18.87072424
0.910765599,-0.784063731,10.85130878
-0.909805973,0.214982522,10.25471957
0.169378479,-0.852827455,9.883640179
0.354432062,0.875697211,19.89132676
-0.913980236,0.008934138,2.276563494
-0.800951435,-0.751291184,17.97786611
-0.94908426,-0.894944745,4.30963754
-0.304016811,0.260856937,24.17129658
0.540149785,-0.187194386,26.16572247
0.368739122,-0.129088626,20.05303618
-0.081070834,0.188014205,7.514501451
-0.632157761,0.454608768,36.94835653
-0.290784269,-0.83109066,18.43238973
-0.163509401,0.154592993,9.237863692
-0.272123027,-0.259718882,22.1373395
0.422773322,0.594897846,37.65273168
-0.978761774,0.352419238,17.17122156
-0.802565679,-0.668010144,22.77398983
-0.885172127,-0.183659538,9.260368215
0.129275599,-0.061135278,3.87060073
0.608661907,0.817795849,24.66563187
-0.593782692,0.123439941,21.54133143
0.554579945,-0.464115322,39.68756833
-0.349530383,-0.673754789,31.03954909
-0.687606559,0.232997253,23.28145517
-0.267954285,-0.813349777,17.98293886
0.491470009,0.565697479,39.70725106
-0.057343485,0.198938372,7.53141282
-0.036928913,-0.428517769,19.46120334
0.992214549,-0.645773103,17.50409102
0.341842329,-0.469704329,35.6124964
-0.338110721,0.356926857,31.72366237
0.946093506,-0.886595826,4.682244597
-0.748953515,0.917611621,12.7789067
0.608530374,-0.187435864,24.33854679
-0.825755634,-0.930589084,7.901743679
-0.696082425,0.911136767,16.15667721
0.744889571,-0.976784733,11.93620713
0.042282407,0.54328718,20.28018109
0.997826938,-0.639065247,17.82437878
-0.538655828,0.836463778,25.52694941
0.809904538,0.858317364,11.42456197
0.549365466,-0.082723987,21.1521217
-0.561015568,-0.968991435,20.71696757
0.92755265,-0.570574861,21.23701153
0.392281518,-0.554772753,37.67100596
0.04968637,-0.715920517,13.12332613
-0.509256329,-0.643126587,36.87769902
-0.576280564,0.973561494,20.29082933
-0.687368601,-0.925773898,16.23195818
0.255961138,0.010004469,10.45982831
-0.123683621,-0.944822612,4.373650544
0.448007428,0.227382666,28.30723567
0.862059961,0.605677409,22.51195241
-0.300930126,0.134433349,16.61454589
0.458136183,0.057527153,20.51540579
-0.776810619,0.403733013,27.31562844
-0.010068259,0.968058032,1.157962589
0.82032788,0.14636988,10.35710343
0.128715778,-0.697614692,16.83152146
0.708645472,-0.030159455,13.25133929
0.280876226,0.637818954,28.89279723
-0.55702562,-0.721016239,32.0061306
0.724642316,0.448119657,31.78584895
0.786936664,-0.237942434,17.61898962
-0.92803824,-0.430798928,21.12126995
-0.070251833,-0.561604549,20.53899282
0.077549491,-0.924944247,3.116860664
-0.428910088,0.171702546,24.50882557
-0.871874527,0.303615276,17.2268861
-0.136871692,-0.022364869,3.593355812
0.464337189,-0.469268641,39.99997855
0.405372204,0.287452912,30.86246062
0.086412946,-0.722953213,13.65947046
0.378412433,-0.186744673,23.52847383
0.187179846,-0.178160427,11.85927671
0.181774734,-0.369580656,22.83923905
-0.15936044,-0.252885331,14.87847379
0.016554802,0.350216193,16.06581086
-0.328479268,0.357213715,31.20746513
-0.319129351,0.286233922,26.64903332
0.540496975,-0.54669818,39.84165722
-0.554232546,-0.399202265,37.9521753
-0.159071826,0.210673368,12.21637329
0.72855561,0.757214662,21.99432956
0.292915906,0.119831556,15.46715956
0.574296999,0.237109638,28.5070293
-0.950026021,0.010838316,1.414775154
0.00225169,-0.611417551,18.02289116
-0.590899896,0.307496577,32.3911117
0.719152839,0.492449854,32.67450972
0.64310423,0.187085651,22.82046282
0.799133089,-0.091375932,9.21200173
0.759541264,-0.401219419,28.27371084
0.825898883,-0.679178235,20.85769191
-0.074930213,-0.072157695,2.109049163
-0.719485075,0.254092105,22.74489171
-0.632216863,0.754382075,27.43676394
0.474655067,0.341031534,35.62794841
0.305312479,-0.594234079,32.14993514
-0.587779838,0.172055827,24.18834567
0.101190445,-0.707904273,15.07961007
0.726890993,-0.738904106,23.21784597
0.718150839,0.75369541,22.83944114
-0.530877834,-0.727326245,32.04304262
-0.545410259,-0.34440008,35.60141498
0.178682336,-0.165604963,10.6691346
0.556732006,0.543185871,39.61050267
-0.896400938,0.275486675,14.51877352
-0.160652236,-0.988790335,5.704687335
0.255590099,0.752043924,20.85364041
-0.921086501,0.3283798,16.88856397
-0.684032057,0.379517479,31.90805306
0.703393806,0.225026377,21.86937229
0.254184135,0.643094475,26.9642792
0.508958326,-0.876186791,23.88730654
-0.271242437,-0.541038181,31.36644062
-0.07842106,0.587551012,20.06566409
0.957939592,-0.779739257,10.01509807
-1.0,-1.0,2.0
-0.9591836734693876,-1.0,2.2470846890599354
-0.9183673469387756,-1.0,3.130211542689471
-0.8775510204081632,-1.0,4.586602292442137
-0.8367346938775511,-1.0,6.516199264833107
-0.7959183673469388,-1.0,8.788210181169898
-0.7551020408163265,-1.0,11.249663316328434
-0.7142857142857143,-1.0,13.735413421195798
-0.6734693877551021,-1.0,16.078943918651586
-0.6326530612244898,-1.0,18.12325879848989
-0.5918367346938775,-1.0,19.73115176945152
-0.5510204081632654,-1.0,20.794180960319096
-0.5102040816326531,-1.0,21.239762132417983
-0.4693877551020409,-1.0,21.035916434550387
-0.4285714285714286,-1.0,20.193362148411943
-0.3877551020408164,-1.0,18.764813602850037
-0.3469387755102041,-1.0,16.841533115174215
-0.3061224489795918,-1.0,14.547361497982337
-0.2653061224489796,-1.0,12.030617597685731
-0.2244897959183673,-1.0,9.45439671813768
-0.1836734693877552,-1.0,6.985902512133002
-0.1428571428571429,-1.0,4.785510144677973
-0.1020408163265307,-1.0,2.996276109517023
-0.0612244897959184,-1.0,1.734580864690555
-0.0204081632653061,-1.0,1.082516354895402
0.0204081632653061,-1.0,1.082516354895402
0.0612244897959182,-1.0,1.7345808646905496
0.1020408163265305,-1.0,2.996276109517014
0.1428571428571428,-1.0,4.785510144677968
0.183673469387755,-1.0,6.985902512132995
0.2244897959183671,-1.0,9.454396718137666
0.2653061224489794,-1.0,12.03061759768572
0.3061224489795917,-1.0,14.547361497982331
0.346938775510204,-1.0,16.841533115174215
0.3877551020408163,-1.0,18.764813602850023
0.4285714285714284,-1.0,20.19336214841194
0.4693877551020406,-1.0,21.035916434550387
0.510204081632653,-1.0,21.239762132417983
0.5510204081632653,-1.0,20.7941809603191
0.5918367346938773,-1.0,19.731151769451525
0.6326530612244896,-1.0,18.123258798489893
0.6734693877551019,-1.0,16.078943918651593
0.7142857142857142,-1.0,13.735413421195808
0.7551020408163265,-1.0,11.249663316328434
0.7959183673469385,-1.0,8.788210181169905
0.8367346938775508,-1.0,6.516199264833123
0.8775510204081631,-1.0,4.586602292442137
0.9183673469387754,-1.0,3.1302115426894748
0.9591836734693876,-1.0,2.2470846890599354
1.0,-1.0,2.0
-1.0,-0.9591836734693876,2.2470846890599354
-0.9591836734693876,-0.9591836734693876,2.494169378119871
-0.9183673469387756,-0.9591836734693876,3.377296231749406
-0.8775510204081632,-0.9591836734693876,4.833686981502073
-0.8367346938775511,-0.9591836734693876,6.763283953893042
-0.7959183673469388,-0.9591836734693876,9.035294870229832
-0.7551020408163265,-0.9591836734693876,11.496748005388367
-0.7142857142857143,-0.9591836734693876,13.982498110255731
-0.6734693877551021,-0.9591836734693876,16.32602860771152
-0.6326530612244898,-0.9591836734693876,18.37034348754982
-0.5918367346938775,-0.9591836734693876,19.978236458511454
-0.5510204081632654,-0.9591836734693876,21.04126564937903
-0.5102040816326531,-0.9591836734693876,21.48684682147792
-0.4693877551020409,-0.9591836734693876,21.28300112361032
-0.4285714285714286,-0.9591836734693876,20.44044683747188
-0.3877551020408164,-0.9591836734693876,19.01189829190997
-0.3469387755102041,-0.9591836734693876,17.08861780423415
-0.3061224489795918,-0.9591836734693876,14.794446187042272
-0.2653061224489796,-0.9591836734693876,12.277702286745669
-0.2244897959183673,-0.9591836734693876,9.701481407197615
-0.1836734693877552,-0.9591836734693876,7.2329872011929375
-0.1428571428571429,-0.9591836734693876,5.0325948337379085
-0.1020408163265307,-0.9591836734693876,3.2433607985769584
-0.0612244897959184,-0.9591836734693876,1.9816655537504904
-0.0204081632653061,-0.9591836734693876,1.3296010439553374
0.0204081632653061,-0.9591836734693876,1.3296010439553374
0.0612244897959182,-0.9591836734693876,1.981665553750485
0.1020408163265305,-0.9591836734693876,3.243360798576949
0.1428571428571428,-0.9591836734693876,5.032594833737903
0.183673469387755,-0.9591836734693876,7.23298720119293
0.2244897959183671,-0.9591836734693876,9.7014814071976
0.2653061224489794,-0.9591836734693876,12.277702286745654
0.3061224489795917,-0.9591836734693876,14.794446187042269
0.346938775510204,-0.9591836734693876,17.08861780423415
0.3877551020408163,-0.9591836734693876,19.01189829190996
0.4285714285714284,-0.9591836734693876,20.440446837471875
0.4693877551020406,-0.9591836734693876,21.28300112361032
0.510204081632653,-0.9591836734693876,21.48684682147792
0.5510204081632653,-0.9591836734693876,21.041265649379035
0.5918367346938773,-0.9591836734693876,19.97823645851146
0.6326530612244896,-0.9591836734693876,18.370343487549828
0.6734693877551019,-0.9591836734693876,16.326028607711528
0.7142857142857142,-0.9591836734693876,13.982498110255744
0.7551020408163265,-0.9591836734693876,11.496748005388367
0.7959183673469385,-0.9591836734693876,9.03529487022984
0.8367346938775508,-0.9591836734693876,6.763283953893058
0.8775510204081631,-0.9591836734693876,4.833686981502073
0.9183673469387754,-0.9591836734693876,3.37729623174941
0.9591836734693876,-0.9591836734693876,2.494169378119871
1.0,-0.9591836734693876,2.2470846890599354
-1.0,-0.9183673469387756,3.130211542689471
-0.9591836734693876,-0.9183673469387756,3.377296231749406
-0.9183673469387756,-0.9183673469387756,4.260423085378942
-0.8775510204081632,-0.9183673469387756,5.7168138351316085
