y_0,y_1,u_0,u_1,y
0.201785999111779,0.197700383883766,-0.826049042043729,-0.848889615166596,-0.0823987182421604
0.163747512506145,0.201785999111779,-0.799055415334161,-0.826049042043729,-0.0738536659800113
0.1296537578448,0.163747512506145,-0.771571012875883,-0.799055415334161,-0.0604257267109176
0.101758867667335,0.1296537578448,-0.74695795227607,-0.771571012875883,-0.117799649042496
0.0473779201496517,0.101758867667335,-0.728009094240706,-0.74695795227607,-0.079346913862822
0.0107482663812636,0.0473779201496517,-0.71673726842449,-0.728009094240706,-0.0863660639353014
-0.0291217029127893,0.0107482663812636,-0.714240068066733,-0.71673726842449,-0.0802624551766229
-0.0661740065323507,-0.0291217029127893,-0.720650279572974,-0.714240068066733,-0.122377355611506
-0.122668203305903,-0.0661740065323507,-0.735174013353941,-0.720650279572974,-0.0433356221866177
-0.142673629594792,-0.122668203305903,-0.756210551731422,-0.735174013353941,-0.0915541313801782
-0.184938614712162,-0.142673629594792,-0.781540593034086,-0.756210551731422,-0.0610360875867864
-0.213115271457076,-0.184938614712162,-0.808563632623615,-0.781540593034086,-0.100099183642328
-0.259324988518735,-0.213115271457076,-0.834561219579489,-0.808563632623615,-0.0851453421835657
-0.298631424677889,-0.259324988518735,-0.856961102919152,-0.834561219579489,-0.0735484855420774
-0.332584296055511,-0.298631424677889,-0.87357794673279,-0.856961102919152,-0.0372320134279391
-0.349772056669908,-0.332584296055511,-0.882809228052142,-0.87357794673279,-0.0595101853971158
-0.377244296996199,-0.349772056669908,-0.883769795234463,-0.882809228052142,-0.0802624551766229
-0.41429660061576,-0.377244296996199,-0.876354838841316,-0.883769795234463,-0.0576791027695123
-0.440923541239704,-0.41429660061576,-0.861228067656528,-0.876354838841316,-0.0866712443732363
-0.480934393817481,-0.440923541239704,-0.839738988045708,-0.861228067656528,-0.0704966811627372
-0.513478432357857,-0.480934393817481,-0.813779666943882,-0.839738988045708,-0.0341802090485999
-0.529257360135008,-0.513478432357857,-0.785596610259292,-0.813779666943882,-0.0720225833524077
-0.562505815094007,-0.529257360135008,-0.757576941832783,-0.785596610259292,-0.0521858548867016
-0.586596856610908,-0.562505815094007,-0.732029638100766,-0.757576941832783,-0.0585946440833141
-0.613646447086025,-0.586596856610908,-0.710982080859512,-0.732029638100766,-0.0122072175173571
-0.619281778435008,-0.613646447086025,-0.696009763426629,-0.710982080859512,-0.0454718852521552
-0.640273387709968,-0.619281778435008,-0.688112941248522,-0.696009763426629,-0.0610360875867855
-0.668450044454882,-0.640273387709968,-0.687648824939507,-0.688112941248522,-0.0408941786831472
-0.687328404473975,-0.668450044454882,-0.694322139237615,-0.687648824939507,-0.021057450217441
-0.69704935105097,-0.687328404473975,-0.707231121012978,-0.694322139237615,-0.0399786373693445
-0.715505061218888,-0.69704935105097,-0.724960883866899,-0.707231121012978,-0.0393682764934766
-0.733679004819358,-0.715505061218888,-0.745712032586896,-0.724960883866899,-0.0604257267109181
-0.761573894996822,-0.733679004819358,-0.7674498314233,-0.745712032586896,-0.025329976348516
-0.773267207545961,-0.761573894996822,-0.788058312627128,-0.7674498314233,-0.0534065766384373
-0.797921782197761,-0.773267207545961,-0.80548447017186,-0.788058312627128,-0.0238040741588463
-0.808910678328277,-0.797921782197761,-0.817859953540409,-0.80548447017186,-0.0241092545967807
-0.820040457742518,-0.808910678328277,-0.823591137190721,-0.817859953540409,-0.0338750286106659
-0.835678502235945,-0.820040457742518,-0.821412654697709,-0.823591137190721,-0.0537117570763712
-0.860473960171469,-0.835678502235945,-0.810403947668305,-0.821412654697709,-0.0344853894865342
-0.876393771232346,-0.860473960171469,-0.789972573539775,-0.810403947668305,-0.0592050049591819
-0.903725128274912,-0.876393771232346,-0.759811475802837,-0.789972573539775,-0.00488288700694284
-0.905979260814505,-0.903725128274912,-0.719839776092071,-0.759811475802837,-0.0604257267109181
-0.93387415099197,-0.905979260814505,-0.670137669370011,-0.719839776092071,-0.00366216525520713
-0.935564750396665,-0.93387415099197,-0.610885622963252,-0.670137669370011,-0.0582894636453801
-0.962473457588057,-0.935564750396665,-0.542316397539381,-0.610885622963252,-0.012512397955291
-0.968249672220765,-0.962473457588057,-0.464685678189418,-0.542316397539381,-0.0183108262760356
-0.976702669244239,-0.968249672220765,-0.378263705514154,-0.464685678189418,-0.0363164721141378
-0.993467780007462,-0.976702669244239,-0.283346687637351,-0.378263705514154,-0.0408941786831463
-1.01234614002655,-0.993467780007462,-0.180283436116248,-0.283346687637351,-0.00793469138628211
-1.01600910540339,-1.01234614002655,-0.0695100496806371,-0.180283436116248,-0.0244144350347142
-1.02727976810136,-1.01600910540339,0.0484160710608035,-0.0695100496806371,-0.000610360875867855
-1.02756153466881,-1.02727976810136,0.17279183174675,0.0484160710608035,-0.0131227588311589
-1.03361951586896,-1.02756153466881,0.302761500437021,0.17279183174675,0.0180056458381017
-1.02530740212922,-1.03361951586896,0.437332656605427,0.302761500437021,0.0170901045242999
-1.01741793824064,-1.02530740212922,0.575417125158944,0.437332656605427,-0.0262455176623178
-1.02953390064095,-1.01741793824064,0.715895079360235,0.575417125158944,0.0262455176623178
-1.01741793824064,-1.02953390064095,0.857696538543872,0.715895079360235,0.0140383001449607
-1.01093730718931,-1.01741793824064,0.999891015366601,0.857696538543872,-0.0106813153276875
-1.01586822211967,-1.01093730718931,1.14177358454034,0.999891015366601,0.0115968566414892
-1.01051465733814,-1.01586822211967,1.28293455325734,1.14177358454034,0.0381475547417409
-0.992904246872564,-1.01051465733814,1.4233004619569,1.28293455325734,-0.00122072175173571
-0.993467780007462,-0.992904246872564,1.56313638952471,1.4233004619569,0.0241092545967807
-0.982338000593221,-0.993467780007462,1.70300332656122,1.56313638952471,0.0399786373693445
-0.963882290425303,-0.982338000593221,1.84366935836213,1.70300332656122,-0.000610360875867855
-0.964164056992752,-0.963882290425303,1.98597903904696,1.84366935836213,0.0512703135728998
-0.940495665327025,-0.964164056992752,2.13069099605241,1.98597903904696,0.00366216525520713
-0.93880506592233,-0.940495665327025,2.27829878987287,2.13069099605241,0.0399786373693449
-0.920349355754411,-0.93880506592233,2.42885371127683,2.27829878987287,0.0894178683146407
-0.879070553623113,-0.920349355754411,2.58180998550156,2.42885371127683,0.0756847486076144
-0.84413149925942,-0.879070553623113,2.73591241422144,2.58180998550156,0.050354772259098
-0.820885757444866,-0.84413149925942,2.88914370464114,2.73591241422144,0.127260242618448
-0.762137428131721,-0.820885757444866,3.03874376125159,2.88914370464114,0.130617227435721
-0.701839382697605,-0.762137428131721,3.18130646511588,3.03874376125159,0.317082475013352
-0.555461650907778,-0.701839382697605,3.31295158541825,3.18130646511588,0.583199816891737
-0.286233695710127,-0.555461650907778,3.42956127544609,3.31295158541825,0.594186312657358
-0.0119339422983919,-0.286233695710127,3.52706300147364,3.42956127544609,0.699473563744564
0.31097054399832,-0.0119339422983919,3.60173462405589,3.52706300147364,0.650339513237202
0.611192821615376,0.31097054399832,3.65050346452214,3.60173462405589,0.460517280842297
0.82378569675575,0.611192821615376,3.67121009974456,3.65050346452214,0.349431601434349
0.985097056620381,0.82378569675575,3.66280960329996,3.67121009974456,0.634470130464638
1.27799340348376,0.985097056620381,3.62548792714493,3.66280960329996,0.607919432364385
1.5586329046631,1.27799340348376,3.56067869132242,3.62548792714493,0.706492713817044
1.88477770648548,1.5586329046631,3.47097510742225,3.56067869132242,0.334477759975586
2.0391857854476,1.88477770648548,3.35994215074147,3.47097510742225,0
2.0391857854476,2.0391857854476,3.23184431994656,3.35994215074147,0
2.0391857854476,2.0391857854476,3.09131326170579,3.23184431994656,0
2.0391857854476,2.0391857854476,2.94298617460776,3.09131326170579,0
2.0391857854476,2.0391857854476,2.79114944786334,2.94298617460776,0
2.0391857854476,2.0391857854476,2.63942196301612,2.79114944786334,0
2.0391857854476,2.0391857854476,2.49050880406668,2.63942196301612,0
2.0391857854476,2.0391857854476,2.34604910382142,2.49050880406668,0
2.0391857854476,2.0391857854476,2.20657210611671,2.34604910382142,0
2.0391857854476,2.0391857854476,2.07156426270112,2.20657210611671,0
2.0391857854476,2.0391857854476,1.93963853300034,2.07156426270112,0
2.0391857854476,2.0391857854476,1.80878630724208,1.93963853300034,0
2.0391857854476,2.0391857854476,1.67668374272967,1.80878630724208,0
2.0391857854476,2.0391857854476,1.54101878273336,1.67668374272967,0
2.0391857854476,2.0391857854476,1.39980336929876,1.54101878273336,0
2.0391857854476,2.0391857854476,1.25163759201865,1.39980336929876,0
2.0391857854476,2.0391857854476,1.09589850084188,1.25163759201865,0
2.0391857854476,2.0391857854476,0.932835376604245,1.09589850084188,0
2.0391857854476,2.0391857854476,0.763564351778377,0.932835376604245,0
2.0391857854476,2.0391857854476,0.589967106211303,0.763564351778377,0
2.0391857854476,2.0391857854476,0.414509525702409,0.589967106211303,0
2.0391857854476,2.0391857854476,0.240005365947355,0.414509525702409,0
2.0391857854476,2.0391857854476,0.0693559974039988,0.240005365947355,0
2.0391857854476,2.0391857854476,-0.0947005302083315,0.0693559974039988,0
2.0391857854476,2.0391857854476,-0.249799857065069,-0.0947005302083315,0
2.0391857854476,2.0391857854476,-0.394095794938425,-0.249799857065069,0
2.0391857854476,2.0391857854476,-0.526322748140132,-0.394095794938425,-0.00457770656900891
2.03707253619174,2.0391857854476,-0.645771146596218,-0.526322748140132,-0.054627298390173
2.01185442840504,2.03707253619174,-0.752182902341506,-0.645771146596218,-0.0341802090485999
1.99607550062789,2.01185442840504,-0.845585010872731,-0.752182902341506,-0.0564583810177766
1.97001209313884,1.99607550062789,-0.926088252622912,-0.845585010872731,-0.104676890211339
1.92168912682131,1.97001209313884,-0.99368331424693,-0.926088252622912,-0.0411993591210802
1.9026698835185,1.92168912682131,-1.04806776243821,-0.99368331424693,-0.0927748531319139
1.85984136526623,1.9026698835185,-1.08853390311757,-1.04806776243821,-0.0857557030594336
1.82025316253962,1.85984136526623,-1.1139399529178,-1.08853390311757,-0.104982070649271
1.77178931293837,1.82025316253962,-1.12277599177611,-1.1139399529178,-0.105287251087205
1.7231845800534,1.77178931293837,-1.11332316578646,-1.12277599177611,-0.0967421988250567
1.67852457911271,1.7231845800534,-1.0838911857921,-1.11332316578646,-0.156862745098039
1.60611057127828,1.67852457911271,-1.03310705096379,-1.0838911857921,-0.0997940032043942
1.56004173750035,1.60611057127828,-0.960218749635094,-1.03310705096379,-0.165102616922255
1.48382388100536,1.56004173750035,-0.865372775791431,-0.960218749635094,-0.128175783932251
1.42465290184104,1.48382388100536,-0.749824487445057,-0.865372775791431,-0.0759899290455479
1.38957296419362,1.42465290184104,-0.616045852830698,-0.749824487445057,-0.158388647287708
1.31645453994057,1.38957296419362,-0.467705551452106,-0.616045852830698,-0.119935912108033
1.26108740943681,1.31645453994057,-0.309510656059349,-0.467705551452106,-0.143129625391014
1.19501314936999,1.26108740943681,-0.146915629063976,-0.309510656059349,-0.115663385976958
1.14161838483838,1.19501314936999,0.0142788174710988,-0.146915629063976,-0.100099183642328
1.09540866777672,1.14161838483838,0.168399391013427,0.0142788174710988,-0.1025406271458
1.04807188444526,1.09540866777672,0.310397451606176,0.168399391013427,-0.121156633859769
0.99214122080661,1.04807188444526,0.436314762103543,0.310397451606176,-0.0579842832074462
0.965373396898942,0.99214122080661,0.543662907970702,0.436314762103543,-0.0820935378042273
0.927475793577033,0.965373396898942,0.631668304494617,0.543662907970702,-0.112306401159685
0.875630745166391,0.927475793577033,0.701347546517263,0.631668304494617,-0.0582894636453801
0.848722037974999,0.875630745166391,0.75539551887818,0.701347546517263,-0.0564583810177774
0.822658630485953,0.848722037974999,0.797889298332006,0.75539551887818,-0.0405889982452123
0.803921153750586,0.822658630485953,0.833832134299552,0.797889298332006,-0.00915541313801782
0.799694655238849,0.803921153750586,0.868581221360259,0.833832134299552,-0.050354772259098
0.776448913424295,0.799694655238849,0.907218215000568,0.868581221360259,-0.0512703135728998
0.752780521758567,0.776448913424295,0.953930541178347,0.907218215000568,0.0201419089036392
0.762078818484389,0.752780521758567,1.01147320576644,0.953930541178347,-0.0372320134279391
0.744891057869992,0.762078818484389,1.08077454266847,1.01147320576644,-0.0265506981002517
0.732634212185954,0.744891057869992,1.16073557870741,1.08077454266847,0.0183108262760356
0.741087209209428,0.732634212185954,1.24825275610783,1.16073557870741,0.000915541313801782
0.741509859060602,0.741087209209428,1.33846971737827,1.24825275610783,-0.00610360875867855
0.738692193386111,0.741509859060602,1.42523834177029,1.33846971737827,-0.0442511635004195
0.718264117246048,0.738692193386111,1.50174509811574,1.42523834177029,0.0405889982452123
0.737001593981416,0.718264117246048,1.56123884144615,1.50174509811574,0.00640878919661247
0.739960142939632,0.737001593981416,1.5977828242735,1.56123884144615,0.000915541313801782
0.740382792790805,0.739960142939632,1.6069486218502,1.5977828242735,0.00640878919661247
0.743341341749021,0.740382792790805,1.58637368387493,1.6069486218502,0.0256351567864499
0.755175537581885,0.743341341749021,1.53611710415193,1.58637368387493,-0.00488288700694284
0.752921405042292,0.755175537581885,1.45876870891099,1.53611710415193,0.0393682764934766
0.771095348642761,0.752921405042292,1.35929257098139,1.45876870891099,0.0387579156176088
0.788987525675782,0.771095348642761,1.2446147570292,1.35929257098139,0.00610360875867855
0.791805191350273,0.788987525675782,1.12299334234235,1.2446147570292,0.101319905394065
0.83857844154683,0.791805191350273,1.00323330938698,1.12299334234235,0.108644235904478
0.888732890552776,0.83857844154683,0.893827066215492,1.00323330938698,0.08392462043183
0.927475793577033,0.888732890552776,0.802110846662658,0.893827066215492,0.0820935378042273
0.965373396898942,0.927475793577033,0.733526992163497,0.802110846662658,0.0415045395590141
0.984533523485483,0.965373396898942,0.691071958624721,0.733526992163497,0.144960708018615
1.05145308325465,0.984533523485483,0.674990848582859,0.691071958624721,0.0564583810177774
1.0775164907437,1.05145308325465,0.682753358584898,0.674990848582859,0.042114900434882
1.09695838389769,1.0775164907437,0.709316067032018,0.682753358584898,0.0994888227664603
1.1428863343919,1.09695838389769,0.74764526174126,0.709316067032018,0.0512703135728998
1.16655472605763,1.1428863343919,0.789446422075387,0.74764526174126,0.105592431525139
1.21530034222633,1.16655472605763,0.826024154080027,0.789446422075387,0.0869764248111711
1.25545207808783,1.21530034222633,0.849182321468416,0.826024154080027,0.0976577401388568
1.30053472887969,1.25545207808783,0.852069893314136,0.849182321468416,0.141603723201342
1.36590457252789,1.30053472887969,0.829884111693338,0.852069893314136,0.0747692072938122
1.40042097704041,1.36590457252789,0.780358281913406,0.829884111693338,0.0750743877317461
1.43507826483665,1.40042097704041,0.703985035976727,0.780358281913406,0.0894178683146425
1.47635706696795,1.43507826483665,0.603954668698356,0.703985035976727,0.00274662394140535
1.47762501652147,1.47635706696795,0.485818871129531,0.603954668698356,0.0375371938658731
1.4949536604196,1.47762501652147,0.356919456272607,0.485818871129531,0.0317387655451284
1.50960552192695,1.4949536604196,0.225646241854052,0.356919456272607,-0.0280766002899213
1.49664425982429,1.50960552192695,0.100605434632106,0.225646241854052,0.0283817807278552
1.50974640521068,1.49664425982429,-0.010212178127861,0.100605434632106,0.0158693827725642
1.51707233596435,1.50974640521068,-0.10017594531763,-0.010212178127861,0.0274662394140535
1.52975183149956,1.51707233596435,-0.164597314406184,-0.10017594531763,0.0112916762035553
1.53496451299737,1.52975183149956,-0.201093130014145,-0.164597314406184,-0.0244144350347142
1.52369385029941,1.53496451299737,-0.209699861890032,-0.201093130014145,-0.00946059357595175
1.51932646850395,1.52369385029941,-0.192736603918525,-0.209699861890032,0.0338750286106659
1.53496451299737,1.51932646850395,-0.154442407031731,-0.192736603918525,-0.0411993591210802
1.51594526969456,1.53496451299737,-0.100437546377989,-0.154442407031731,0.0363164721141374
1.53271038045778,1.51594526969456,-0.0370760031529884,-0.100437546377989,-0.0439459830624855
1.51242318760144,1.53271038045778,0.0292341203440682,-0.0370760031529884,-0.00915541313801782
1.50819668908971,1.51242318760144,0.0926652230084302,0.0292341203440682,-0.0143434805828946
1.50157517475465,1.50819668908971,0.148491448715964,0.0926652230084302,-0.0665293354695962
1.47086261890269,1.50157517475465,0.193444423466974,0.148491448715964,0.0241092545967803
1.48199239831694,1.47086261890269,0.225873187200397,0.193444423466974,-0.0341802090485999
1.46621347053978,1.48199239831694,0.245702646409321,0.225873187200397,-0.0582894636453819
1.43930476334839,1.46621347053978,0.254209272200991,0.245702646409321,-0.0170901045242999
1.43141529945981,1.43930476334839,0.253654010913062,0.254209272200991,-0.0219729915312428
1.42127170303165,1.43141529945981,0.246827974576063,0.253654010913062,-0.0653086137178605
1.39112268031459,1.42127170303165,0.236574687146237,0.246827974576063,-0.000915541313801782
1.39070003046341,1.39112268031459,0.22535266776065,0.236574687146237,-0.0537117570763712
1.36590457252789,1.39070003046341,0.214894144085921,0.22535266776065,-0.046387426565957
1.34449031340176,1.36590457252789,0.20600089703846,0.214894144085921,0.012512397955291
1.35026652803446,1.34449031340176,0.198498651990701,0.20600089703846,-0.0515754940108337
1.32645725308501,1.35026652803446,0.19134962034108,0.198498651990701,-0.0170901045242999
1.31856778919644,1.32645725308501,0.182901563164975,0.19134962034108,-0.0601205462729837
1.2908137823027,1.31856778919644,0.171233783940729,0.182901563164975,0.00732433051041426
1.29419498111209,1.2908137823027,0.154547999863028,0.171233783940729,-0.075684748607614
1.25925592674839,1.29419498111209,0.131546608190307,0.154547999863028,0.0186160067139696
1.26784980705559,1.25925592674839,0.101743067947579,0.131546608190307,-0.0317387655451284
1.25319794554824,1.26784980705559,0.0656585978349162,0.101743067947579,-0.0363164721141374
1.23643283478501,1.25319794554824,0.0248748686311648,0.0656585978349162,-0.0637827115281926
1.20698822848658,1.23643283478501,-0.0180681889864482,0.0248748686311648,-0.0122072175173571
1.20135289713759,1.20698822848658,-0.0599194559939127,-0.0180681889864482,-0.063172350652323
1.17219005740661,1.20135289713759,-0.0970789400694145,-0.0599194559939127,0.00213626306553749
1.17317624039268,1.17219005740661,-0.126029848410822,-0.0970789400694145,-0.0610360875867855
1.14499958364777,1.17317624039268,-0.143784905227244,-0.126029848410822,0
1.14499958364777,1.14499958364777,-0.148288496637439,-0.143784905227244,-0.0656137941557944
1.11470967764698,1.14499958364777,-0.138720842405617,-0.148288496637439,-0.00915541313801782
1.11048317913525,1.11470967764698,-0.115661977425655,-0.138720842405617,-0.0726329442282747
1.0769529576088,1.11048317913525,-0.0810904405859252,-0.115661977425655,0.00579842832074462
1.07962973999957,1.0769529576088,-0.038212077927847,-0.0810904405859252,-0.0387579156176088
1.06173756296655,1.07962973999957,0.00886429931669896,-0.038212077927847,-0.033264667734799
1.04638128504057,1.06173756296655,0.055568185290817,0.00886429931669896,-0.0582894636453801
1.01947257784918,1.04638128504057,0.0973742027260518,0.055568185290817,-0.0308232242313267
1.00524336619299,1.01947257784918,0.130314187861884,0.0973742027260518,-0.0708018616006711
0.972558444368895,1.00524336619299,0.151432731381006,0.130314187861884,-0.0332646677347981
0.957202166442917,0.972558444368895,0.159130493418812,0.151432731381006,-0.00976577401388568
0.952693901363731,0.957202166442917,0.153352662276305,0.159130493418812,-0.00457770656900891
0.950580652107862,0.952693901363731,0.135598332639613,0.153352662276305,-0.0354009308003365
0.934238191195812,0.950580652107862,0.108748097534254,0.135598332639613,-0.0268558785381856
0.92184046222805,0.934238191195812,0.07672914385609,0.108748097534254,-0.0680552376592658
0.890423489957471,0.92184046222805,0.0440569115339069,0.07672914385609,0.0146486610208285
0.89718588757625,0.890423489957471,0.0153074847721064,0.0440569115339069,-0.0454718852521552
0.87619427830129,0.89718588757625,-0.00541653888894178,0.0153074847721064,-0.0598153658350498
0.848581154691274,0.87619427830129,-0.0149629808488769,-0.00541653888894178,-0.000610360875867855
0.848299388123825,0.848581154691274,-0.0114928614416274,-0.0149629808488769,-0.0323491264209963
0.833365760049021,0.848299388123825,0.00531422522171576,-0.0114928614416274,-0.00946059357595175
0.828998378253559,0.833365760049021,0.0342364192165348,0.00531422522171576,-0.0695811398489363
0.796876989564357,0.828998378253559,0.0726699195957319,0.0342364192165348,0.0119020370794232
0.802371437629615,0.796876989564357,0.116953418392619,0.0726699195957319,-0.0146486610208285
0.795609040010836,0.802371437629615,0.162816904233959,0.116953418392619,-0.0683604180971997
0.764051184456533,0.795609040010836,0.205900087139987,0.162816904233959,-0.021057450217441
0.754330237879538,0.764051184456533,0.242277334902981,0.205900087139987,-0.0177004654001678
0.746159007423513,0.754330237879538,0.268925311009903,0.242277334902981,-0.033569848172732
0.73066184621381,0.746159007423513,0.284076543585969,0.268925311009903,-0.00823987182421604
0.726857997553247,0.73066184621381,0.287416071421148,0.284076543585969,0.021057450217441
0.736578944130242,0.726857997553247,0.280097408978155,0.287416071421148,-0.0280766002899213
0.723617682027582,0.736578944130242,0.264576023397217,0.280097408978155,-0.0427252613107507
0.703894022306142,0.723617682027582,0.244280657431713,0.264576023397217,0.0213626306553758
0.713755852166862,0.703894022306142,0.223162481367952,0.244280657431713,-0.0103761348897544
0.708965820520226,0.713755852166862,0.205176842751074,0.223162481367952,-0.0268558785381856
0.696568091552464,0.708965820520226,0.193760530747817,0.205176842751074,-0.0427252613107498
0.676844431831025,0.696568091552464,0.191368018062852,0.193760530747817,0.0244144350347142
0.68811509452899,0.676844431831025,0.199123047015712,0.191368018062852,-0.0225833524071106
0.677689731533372,0.68811509452899,0.21662807134445,0.199123047015712,0.0067139696345464
0.680789163775313,0.677689731533372,0.24195514734506,0.21662807134445,-0.0485236896314944
0.658388721663106,0.680789163775313,0.271820184953515,0.24195514734506,0.0241092545967803
0.669518501077347,0.658388721663106,0.301920639288634,0.271820184953515,-0.0512703135728998
0.64585010941162,0.669518501077347,0.327397365065356,0.301920639288634,0.0277714198519874
0.658670488230556,0.64585010941162,0.343366773489718,0.327397365065356,-0.0393682764934766
0.640496544630086,0.658670488230556,0.34546133525308,0.343366773489718,0.00427252613107498
0.64246891060223,0.640496544630086,0.330315781688149,0.34546133525308,0.0314335851071945
0.656979888825861,0.64246891060223,0.295943088871699,0.330315781688149,-0.00244144350347142
0.655852822556064,0.656979888825861,0.241957614470397,0.295943088871699,-0.0350957503624016
